Calendar Year,Property ID,Property Adress,Property ZIP Code,Year Built,ENERGY STAR Score,Site EUI (kBtu/ft²),Site Energy Use (kBtu),Indoor Water Use (All Water Sources) (kgal),Borough,Latitude,Longitude,Community Board,Borough_CommBoard
2023,3512669,"75 W Mosholu Pkwy N,",10467,1932,97,42.9,4661472.4,7244.4,BRONX,40.882876,-73.885111,207,BRONX_207
2023,3512788,320 West 56th Street,10019,1961,94,48.9,3039638.4,3186.7,MANHATTAN,40.766388,-73.984202,104,MANHATTAN_104
2023,3512799,1170 WALTON AVENUE,10452,1922,64,76.5,4840718.8,7082.3,BRONX,40.834074,-73.920043,204,BRONX_204
2023,3512806,112 TUDOR PLACE,10452,1922,100,17.5,1203309.6,4467.4,BRONX,40.834211,-73.919602,204,BRONX_204
2023,3512812,1176 WALTON AVENUE,10452,1922,88,43.6,2756439.3,,BRONX,40.83417,-73.919989,204,BRONX_204
2023,3520479,1053 East 13th Street,11230,1935,41,89.4,4794431.1,2433.4,BROOKLYN,40.623733,-73.963,314,BROOKLYN_314
2023,3520533,170 Hawthorne Street,11225,1941,67,70.5,6655191.2,5427.9,BROOKLYN,40.657556,-73.954746,309,BROOKLYN_309
2023,3520537,2720 Foster Avenue,11210,1931,75,58.4,3343378.6,,BROOKLYN,40.638429,-73.950868,314,BROOKLYN_314
2023,3520553,1900 Avenue W,11229,1940,77,67.8,4571542.9,6853.5,BROOKLYN,40.594749,-73.951573,315,BROOKLYN_315
2023,3520583,1751 67th Street,11204,1931,96,46.7,5290178.7,4781.2,BROOKLYN,40.618485,-73.992673,311,BROOKLYN_311
2023,3520599,91-48 88th Road,11421,1938,36,87.4,6032593.1,5352.3,QUEENS,40.691629,-73.851995,409,QUEENS_409
2023,3520605,1315 West 7th Street,11204,1928,87,65.9,3764095,7413.9,BROOKLYN,40.61295,-73.981624,311,BROOKLYN_311
2023,3520617,7101 4th Avenue,11209,1950,29,104.6,6686622,8784.4,BROOKLYN,40.633593,-74.023927,310,BROOKLYN_310
2023,3520623,420 Ovington Avenue,11209,1950,52,85.1,5027408.7,3338.6,BROOKLYN,40.633381,-74.023156,310,BROOKLYN_310
2023,3520626,380 Avenue U,11223,1962,71,70.2,4063637.8,3156,BROOKLYN,40.597316,-73.97012,315,BROOKLYN_315
2023,3520644,1176 Ocean Avenue,11230,1968,67,72.2,3508055.9,3505.3,BROOKLYN,40.633777,-73.957922,314,BROOKLYN_314
2023,3520646,1169 Ocean Avenue,11230,1964,63,68.7,7311693.9,6200.6,BROOKLYN,40.633876,-73.957922,314,BROOKLYN_314
2023,3521941,10-16 Ocean Parkway,11218,1927,100,46.1,6724017,4599,BROOKLYN,40.651381,-73.97313,307,BROOKLYN_307
2023,3521963,1827 65th Street,11204,1926,72,99,5338736,3864.4,BROOKLYN,40.61871,-73.989464,311,BROOKLYN_311
2023,3521972,40 Ocean Parkway,11218,1939,83,63.9,5905581.5,2440.1,BROOKLYN,40.650311,-73.974712,307,BROOKLYN_307
2023,3521991,2000 84th Street,11214,1927,83,92.6,8915847.1,,BROOKLYN,40.605562,-73.996719,311,BROOKLYN_311
2023,3522033,7000 Bay Parkway,11204,1959,57,85.1,9828607.1,7501.5,BROOKLYN,40.610927,-73.984477,311,BROOKLYN_311
2023,3522058,716 Ocean Parkway,11230,1931,100,11.3,659849,3633.3,BROOKLYN,40.631058,-73.97178,314,BROOKLYN_314
2023,3522106,8415 4th Avenue,11209,1926,86,87,9847457.8,9641.3,BROOKLYN,40.623903,-74.027889,310,BROOKLYN_310
2023,3522121,317 100th Street,11209,1962,85,75.6,4345113.1,3210.4,BROOKLYN,40.613459,-74.034894,310,BROOKLYN_310
2023,3522137,1411 West 4th Street,11204,1932,78,86.6,6234249,3462.7,BROOKLYN,40.61178,-73.978411,311,BROOKLYN_311
2023,3522408,1560 Selwyn Avenue,10457,1926,97,46.4,3067025.2,6457.2,BRONX,40.842002,-73.910499,204,BRONX_204
2023,3522415,160 Bush Street,10453,1941,99,42,2563480.2,7569.5,BRONX,40.85186,-73.90523,205,BRONX_205
2023,3522466,2410 Kings HIghway,11229,1930,61,78.6,4717023.3,3014.6,BROOKLYN,40.612474,-73.949767,315,BROOKLYN_315
2023,3522484,655 Burke Avenue,10467,1927,29,91.4,5574487.4,5939.8,BRONX,40.87149,-73.869189,212,BRONX_212
2023,3522747,52-05 39th Road,11377,1951,100,14.7,1446232.7,,QUEENS,40.747958,-73.911571,402,QUEENS_402
2023,3522955,2290 Dr M L King Jr Blvd,10468,1959,96,74.9,4181517.6,6469.9,BRONX,40.860671,-73.906801,207,BRONX_207
2023,3522990,80 Avenue P,11204,1936,51,83.7,8060510.3,,BROOKLYN,40.607436,-73.985468,311,BROOKLYN_311
2023,3522994,2395 Tiebout Avenue,10458,1936,88,81.3,4457668.8,5954.2,BRONX,40.859186,-73.896037,205,BRONX_205
2023,3522997,2772 Valentine Avenue,10458,1923,99,64.3,3869439.2,3819.6,BRONX,40.867888,-73.891381,207,BRONX_207
2023,3522999,3820 Waldo Avenue,10463,1923,100,45.8,3758957.5,4058.6,BRONX,40.887795,-73.90358,208,BRONX_208
2023,3523005,2194 Barnes Avenue,10462,1928,97,69.8,4336915.9,,BRONX,40.856328,-73.8638,211,BRONX_211
2023,3523018,140 West 79th Street,10024,1914,95,60.7,4887189.1,3410.1,MANHATTAN,40.782466,-73.976728,107,MANHATTAN_107
2023,3523021,88-12 Elmhurst Avenue,11373,1941,66,77.8,7358929.6,5068.1,QUEENS,40.745887,-73.877718,404,QUEENS_404
2023,3523026,2230 University Avenue,10453,1951,98,58.9,4734965.4,6386.4,BRONX,40.859012,-73.908296,205,BRONX_205
2023,3523032,7609 4th Avenue,11209,1927,71,78.9,5362667.9,3438.8,BROOKLYN,40.629955,-74.025413,310,BROOKLYN_310
2023,3523070,243 78th Street,11209,1940,89,59.4,3926837.9,1541.7,BROOKLYN,40.629655,-74.030151,310,BROOKLYN_310
2023,3523197,1320 51st Street,11234,1935,54,72.2,5621770.6,,BROOKLYN,40.63351,-73.992647,312,BROOKLYN_312
2023,3523199,1415 Avenue O,11235,1939,79,62.4,4809842,4108.3,BROOKLYN,40.612887,-73.959772,314,BROOKLYN_314
2023,3523222,1810 Avenue N,11230,1935,60,69.8,4304308.4,2684.5,BROOKLYN,40.615946,-73.956521,314,BROOKLYN_314
2023,3523224,1820 Avenue N,11230,1935,56,72.7,4478104.7,3610.8,BROOKLYN,40.615954,-73.956453,314,BROOKLYN_314
2023,3523229,2121 82nd Street,11214,1935,70,69.5,3747655.1,2884.6,BROOKLYN,40.60517,-73.993024,311,BROOKLYN_311
2023,3523247,1775 East 13th Street,11229,1940,65,72,3931767.9,2253.6,BROOKLYN,40.606382,-73.959715,315,BROOKLYN_315
2023,3523289,1440 Ocean Parkway,11230,1939,79,69.9,4485918.5,3383,BROOKLYN,40.613504,-73.968459,312,BROOKLYN_312
2023,3523406,2626 Kings Highway,11229,1935,41,87.8,5137818.3,2043.8,BROOKLYN,40.613983,-73.947756,315,BROOKLYN_315
2023,3527082,4420 Broadway,10040,1925,100,13.7,787100.9,1558.2,MANHATTAN,40.855557,-73.933197,112,MANHATTAN_112
2023,3535360,35-30 81 Street,11372,1939,79,67.6,6609432.5,,QUEENS,40.751344,-73.885558,403,QUEENS_403
2023,3535369,34-57 82nd Street,11372,1936,66,68.3,3809394.4,1538.7,QUEENS,40.752644,-73.884827,403,QUEENS_403
2023,3535383,82-15 35th Ave,11372,1936,66,71.9,4052683.2,,QUEENS,40.75182,-73.884453,403,QUEENS_403
2023,3527046,160 Schermerhorn Street,11201,2007,39,86.8,8555847.3,9005,BROOKLYN,40.689525,-73.987452,302,BROOKLYN_302
2023,3529293,243 West 70th Street,10023,1926,69,64.3,4435709.6,2244.9,MANHATTAN,40.777949,-73.984138,107,MANHATTAN_107
2023,3529494,774 Rockaway Avenue,11212,2008,42,61.2,5117037.4,,BROOKLYN,40.66071,-73.908457,316,BROOKLYN_316
2023,3535469,1150 Tiffany St,10459,1960,37,83.8,5270046.1,5593.2,BRONX,40.826978,-73.894971,202,BRONX_202
2023,3528001,23 E 22nd Street,10010,2008,12,79.4,18790663.8,4647.6,MANHATTAN,40.740289,-73.988651,105,MANHATTAN_105
2023,3500485,49 East 86th Street,10028,1930,40,69.6,6354566.2,3058,MANHATTAN,40.780685,-73.958378,108,MANHATTAN_108
2023,3503334,122 West Street,11222,1911,50,62.1,5143290.5,,BROOKLYN,40.731036,-73.959448,301,BROOKLYN_301
2023,3530122,7 East 35th Street,10016,1979,57,53.1,3430802.3,2870.7,MANHATTAN,40.748882,-73.983524,105,MANHATTAN_105
2023,3530197,250 West 27th Street,10001,1918,99,36.2,2814249,1517.8,MANHATTAN,40.747481,-73.99586,105,MANHATTAN_105
2023,3530248,345 East 52nd Street,10022,1959,68,64.7,6483252.5,3350.5,MANHATTAN,40.755653,-73.966454,106,MANHATTAN_106
2023,3488156,1864 85 st.,11214,1930,73,71.4,5141927.3,5312.6,BROOKLYN,40.607039,-74.000677,311,BROOKLYN_311
2023,3481916,16-66 Bell Blvd,11360,1973,58,72.9,11846233.8,,QUEENS,40.78508,-73.778425,407,QUEENS_407
2023,3481921,63-36 98th Place,11374,1980,44,81.6,6008542,,QUEENS,40.731768,-73.858,406,QUEENS_406
2023,3481925,144-20 38th Ave,11354,1969,53,86.5,5936742.9,4441.2,QUEENS,40.762972,-73.82177,407,QUEENS_407
2023,3481927,44-30 Douglaston Pkwy,11363,1976,58,77.6,5663597,2422.2,QUEENS,40.766077,-73.745132,411,QUEENS_411
2023,3481931,16-70 Bell Blvd,11360,1973,58,75.3,12234985.9,254,QUEENS,40.785077,-73.778421,407,QUEENS_407
2023,3481934,139-81 35th Ave,11354,1972,99,35.6,3071390.6,,QUEENS,40.765447,-73.827189,407,QUEENS_407
2023,3481936,83-33 118th St,11415,1979,75,70.1,5560795.9,3987.2,QUEENS,40.706254,-73.834611,409,QUEENS_409
2023,3481944,19-10 Parsons Blvd,11357,1971,58,72.6,4659642.5,,QUEENS,40.782391,-73.82178,407,QUEENS_407
2023,3481946,140-16 34th Ave,11354,1985,82,63.2,11013479.2,,QUEENS,40.76652,-73.826984,407,QUEENS_407
2023,3481968,89-44 162 Street,11432,2003,59,77.1,8330356.8,,QUEENS,40.705606,-73.798498,412,QUEENS_412
2023,3495781,1804 Harrison Avenue,10453,1938,37,90.1,5292818.9,,BRONX,40.85019,-73.91403,205,BRONX_205
2023,3523308,31-74 29th Street,11106,1940,80,73.1,6868382.9,,QUEENS,40.763339,-73.926503,401,QUEENS_401
2023,3523309,31-62 29th Street,11106,1940,81,72,6761877.4,2329.4,QUEENS,40.763632,-73.926264,401,QUEENS_401
2023,3519113,320 Sterling Street,11235,1928,70,76.8,7038145.9,4512.2,BROOKLYN,40.663162,-73.950176,309,BROOKLYN_309
2023,3531743,110 OCEAN PKWY,11218,1953,83,70.3,5058608,2725.9,BROOKLYN,40.647706,-73.975254,312,BROOKLYN_312
2023,3531301,231 10th Ave.,10011,2004,87,40.5,2317516.5,1114.6,MANHATTAN,40.748175,-74.003829,104,MANHATTAN_104
2023,3513910,36-14 165th Street,11358,1930,35,99.8,8680094.8,6994.3,QUEENS,40.762751,-73.800841,407,QUEENS_407
2023,3527458,20 East 74th Street,10021,1947,71,67.1,10007219.7,,MANHATTAN,40.773279,-73.964925,108,MANHATTAN_108
2023,3529277,460 Grand Street,10002,1976,1,158.8,42101681,4250.7,MANHATTAN,40.715267,-73.98442,103,MANHATTAN_103
2023,3529281,131 Broome Street,10002,1972,100,1.6,376434.9,1770.3,MANHATTAN,40.71622,-73.983991,103,MANHATTAN_103
2023,3529293,243 West 70th Street,10023,1926,69,64.3,4435729.6,2244.9,MANHATTAN,40.777949,-73.984138,107,MANHATTAN_107
2023,3529331,10 West 138th Street,10037,1984,38,95.6,6050224.4,2531.7,MANHATTAN,40.815108,-73.937287,110,MANHATTAN_110
2023,3529336,369 West 116th Street,10026,1900,47,106.5,11027646.4,5611.1,MANHATTAN,40.805277,-73.95738,110,MANHATTAN_110
2023,3529337,450 West 131st Street,10027,1926,42,110.9,5968288.3,7081.8,MANHATTAN,40.816101,-73.953493,109,MANHATTAN_109
2023,3529340,57 Park Terrace West,10034,1937,50,94.3,4724424.3,1561.2,MANHATTAN,40.871055,-73.917753,112,MANHATTAN_112
2023,3529350,1580 Amsterdam Avenue,10031,1905,100,52.4,2829588.9,,MANHATTAN,40.821059,-73.950672,109,MANHATTAN_109
2023,3529359,367 Brook Avenue,10454,1973,35,99.1,9704968.9,,BRONX,40.810589,-73.917477,201,BRONX_201
2023,3529363,428 East 137th Street,10454,1972,65,72.4,9513385.3,11537.4,BRONX,40.807946,-73.922249,201,BRONX_201
2023,3529383,3044 3rd Avenue,10451,2006,97,25.9,2063393.3,3484.5,BRONX,40.820332,-73.912916,201,BRONX_201
2023,3529402,970 Prospect Avenue,10459,1925,92,61.3,3260453,6559.8,BRONX,40.823121,-73.900177,202,BRONX_202
2023,3529404,1157 Intervale Avenue,10459,2007,44,82.5,5535361,5559.5,BRONX,40.827605,-73.895819,202,BRONX_202
2023,3529408,920 Westchester Avenue,10459,2010,60,65.5,8274669.2,9127,BRONX,40.82167,-73.897707,202,BRONX_202
2023,3529412,1290 Grand Concourse,10456,1923,53,91,4370096.4,,BRONX,40.83655,-73.9157,204,BRONX_204
2023,3529415,1326 Grand Concourse,10456,1923,43,96.4,5781629.8,12117.7,BRONX,40.837238,-73.915027,204,BRONX_204
2023,3529430,2723 Webb Avenue,10468,1925,62,81.9,4217170.3,5164.8,BRONX,40.869829,-73.901867,208,BRONX_208
2023,3529482,2775 Kingsbridge Terrace,10463,1930,100,18.6,1301755.1,6407.1,BRONX,40.872742,-73.903176,208,BRONX_208
2023,3529485,1055 St. Johns Place,11213,2009,81,61.8,7649700.5,7185.3,BROOKLYN,40.671261,-73.943248,308,BROOKLYN_308
2023,3529489,940 Gates Avenue,11221,1975,32,96.2,10271365.1,60248.1,BROOKLYN,40.689024,-73.926105,303,BROOKLYN_303
2023,3529494,774 Rockaway Avenue,11212,2008,42,61.2,5117083.3,,BROOKLYN,40.66071,-73.908457,316,BROOKLYN_316
2023,3529538,34 Jefferson Avenue,11238,1911,81,81,4392247.1,,BROOKLYN,40.682551,-73.956323,303,BROOKLYN_303
2023,3529540,130 Lefferts Place,11238,1974,41,85,7329267.4,4610.8,BROOKLYN,40.68093,-73.959064,302,BROOKLYN_302
2023,3529568,66-92 Selfridge Street,11375,1957,68,80.2,4631920.8,2137.9,QUEENS,40.71653,-73.857102,406,QUEENS_406
2023,3531202,415 Stratford Road,11218,1963,90,55.7,5950305.9,,BROOKLYN,40.638446,-73.96768,314,BROOKLYN_314
2023,3531263,43-14 60th Street,11377,1955,92,53.8,3760786.4,2592.5,QUEENS,40.742632,-73.904332,402,QUEENS_402
2023,3531279,40-70 Hampton Street,11373,1962,84,58.2,7841468.7,7342.9,QUEENS,40.74625,-73.881236,404,QUEENS_404
2023,3531294,42-07 Elbertson Street,11373,1956,58,76.9,5883883.2,7332.4,QUEENS,40.745898,-73.874961,404,QUEENS_404
2023,3530213,140-35 Beech Avenue,11355,1959,58,90.4,7327610.2,,QUEENS,40.754649,-73.822994,407,QUEENS_407
2023,3530214,136-17 Maple Avenue,11355,1989,54,67.3,8509625.5,,QUEENS,40.755548,-73.827901,407,QUEENS_407
2023,3532267,42-02 Layton Street,11373,1926,70,90.8,7022840.6,5061.3,QUEENS,40.744486,-73.884451,404,QUEENS_404
2023,3530209,1350 Ocean Parkway,11230,1949,86,51.6,4124435.8,3277.2,BROOKLYN,40.615794,-73.96889,312,BROOKLYN_312
2023,3530212,5001 14th Avenue,11219,1934,63,58.7,4435765,2319.7,BROOKLYN,40.633046,-73.990575,312,BROOKLYN_312
2023,3511666,789 Co-op City Boulevard,10475,2012,98,46.7,3271042.2,1997.3,BRONX,40.878583,-73.827933,210,BRONX_210
2023,3526579,21 St James Place,11205,1963,32,88.4,36147211.9,,BROOKLYN,40.689103,-73.965001,302,BROOKLYN_302
2023,3526589,75 Columbia Street,10002,1966,20,94.8,124235689.6,56998.6,MANHATTAN,40.717567,-73.979986,103,MANHATTAN_103
2023,3513045,301 WADSWORTH AVENUE,10040,1924,56,76.6,3449198.6,4216,MANHATTAN,40.854338,-73.931662,112,MANHATTAN_112
2023,3528344,74 Post Ave,10034,1925,100,11.7,915683.1,,MANHATTAN,40.863776,-73.922187,112,MANHATTAN_112
2023,3524043,166-40 89th Avenue,11432,1957,20,111.8,8501802,8304.1,QUEENS,40.708142,-73.795161,412,QUEENS_412
2023,3530216,290 Riverdale Avenue,11212,1978,54,94.6,9178776.4,,BROOKLYN,40.661443,-73.905598,316,BROOKLYN_316
2023,3495868,500 West End Ave,10024,1945,62,67,9437404.3,3773.9,MANHATTAN,40.787582,-73.978791,107,MANHATTAN_107
2023,3520236,425 East 63rd Street,10065,1956,77,62.1,30752509.9,17745,MANHATTAN,40.761579,-73.958834,108,MANHATTAN_108
2023,3529390,8901 Shore Rd,11209,1962,3,125.8,7895748.2,2452.1,BROOKLYN,40.62316,-74.040648,310,BROOKLYN_310
2023,3501432,214 Rockaway Avenue,11233,1968,100,26.2,10105600.2,,BROOKLYN,40.675707,-73.911,316,BROOKLYN_316
2023,3501442,247 Hopkinson Ave,11233,1968,99,58.2,22442299.7,,BROOKLYN,40.67586,-73.913747,316,BROOKLYN_316
2023,3521883,900 Avenue H,11230,1937,11,115.1,8859100.6,5317.9,BROOKLYN,40.629342,-73.967861,314,BROOKLYN_314
2023,3522892,1561 E. 13th Street,11230,1940,51,86.1,6110228.4,,BROOKLYN,40.611279,-73.960634,314,BROOKLYN_314
2023,3524325,2016 Avenue N,11210,1935,61,78.1,4917642.9,4265.4,BROOKLYN,40.61623,-73.953949,314,BROOKLYN_314
2023,3524382,1701 W 3rd Street,11223,1940,58,77.9,9483188.4,5789.2,BROOKLYN,40.606007,-73.976382,311,BROOKLYN_311
2023,3524760,175-27Wexford terrace,11432,1938,17,110.7,7930265.3,6665.6,QUEENS,40.71254,-73.788106,408,QUEENS_408
2023,3532289,1502 Mott Ave,11691,1931,35,92.6,7768629.1,8096.9,QUEENS,40.602038,-73.748876,414,QUEENS_414
2023,3501353,506 Fort Washington Avenue,10033,1920,41,98.2,5391046.9,3280.5,MANHATTAN,40.852365,-73.937737,112,MANHATTAN_112
2023,3501355,555-565 Fort Washington Avenue,10033,1920,69,86.3,4956521.7,3639.9,MANHATTAN,40.853899,-73.937283,112,MANHATTAN_112
2023,3501560,15 East Clarke Place,10452,2006,84,54.4,6260574.6,10030.2,BRONX,40.838102,-73.918274,204,BRONX_204
2023,3501565,1349 Stratford Avenue,10472,1929,53,93.2,6513938.1,7107.6,BRONX,40.832973,-73.876391,209,BRONX_209
2023,3501568,3816 Review Place,10463,1927,49,96.9,6282180.2,6752.8,BRONX,40.885025,-73.899585,208,BRONX_208
2023,3501586,35 East Clarke Place,10452,2002,44,92.6,6434109.5,92.7,BRONX,40.837901,-73.917761,204,BRONX_204
2023,3501595,1175 Gerard Avenue,10452,1924,85,60.6,3088798.3,2981.5,BRONX,40.834706,-73.920721,204,BRONX_204
2023,3518468,495 East 178th Street,10457,1941,91,51.5,2840254.5,,BRONX,40.848136,-73.896756,206,BRONX_206
2023,3520369,150 Corbin Place,11235,1942,46,84.6,10576636.9,11186.4,BROOKLYN,40.578149,-73.95417,313,BROOKLYN_313
2023,3524894,1325 Edward L Grant Highway,10452,1930,56,84.1,5355322.4,6014.8,BRONX,40.8396,-73.921355,204,BRONX_204
2023,3524984,374 Wadsworth Avenue,10040,1912,93,69.8,3495755.1,5202.8,MANHATTAN,40.856568,-73.929827,112,MANHATTAN_112
2023,3525099,2525 Morris Avenue,10468,1924,56,94.6,5343281.4,6005.4,BRONX,40.864027,-73.898676,207,BRONX_207
2023,3525359,760 Riverside Drive,10031,1931,78,61.6,4090044,3294.4,MANHATTAN,40.832194,-73.949417,109,MANHATTAN_109
2023,3526793,128-148 Seaman Avenue,10034,1920,82,80.7,10275081.7,1086.8,MANHATTAN,40.868764,-73.923244,112,MANHATTAN_112
2023,3526957,277-285 Brook Avenue,10454,1904,89,57.8,3587843.8,,BRONX,40.808583,-73.918636,201,BRONX_201
2023,3528141,221 Linden Boulevard,11226,1927,48,90.6,15961634.4,17399.7,BROOKLYN,40.652595,-73.950832,317,BROOKLYN_317
2023,3528708,1190 Shakespeare Avenue,10452,1929,97,65.3,6337866.5,9421,BRONX,40.836412,-73.923325,204,BRONX_204
2023,3528749,31 West Mosholu Parkway North,10467,1927,68,80.7,5939341.4,,BRONX,40.881799,-73.884582,207,BRONX_207
2023,3529613,8735 Bay Parkway,11214,1930,89,69.6,6198349.7,7751.3,BROOKLYN,40.599258,-73.99659,311,BROOKLYN_311
2023,3529733,1360 Ocean Avenue,11230,1927,76,73,5538457.5,4189.3,BROOKLYN,40.628932,-73.957014,314,BROOKLYN_314
2023,3530206,3120 Brighton 5th Street,11235,1929,67,80.5,4059001.6,2199.9,BROOKLYN,40.576785,-73.962267,313,BROOKLYN_313
2023,3530258,3121 Brighton 5th Street,11235,1926,67,79.5,4951365.4,5750.3,BROOKLYN,40.576774,-73.962242,313,BROOKLYN_313
2023,3530263,415 Beverly Road,11218,1963,74,72.2,7943885.8,7604.7,BROOKLYN,40.643084,-73.976164,312,BROOKLYN_312
2023,3530285,302-310 Beverley Road,11218,1961,73,72.2,5816436.2,5285.7,BROOKLYN,40.642958,-73.977165,312,BROOKLYN_312
2023,3531273,1111 Gerard Ave,10452,1989,43,90.6,9038138.4,11225.3,BRONX,40.833556,-73.921399,204,BRONX_204
2023,3531923,333 East Mosholu Parkway North,10467,1923,92,91.1,5586838.3,5525.9,BRONX,40.871678,-73.880333,207,BRONX_207
2023,3494778,1865 Ocean Ave.,11230,1951,78,65.5,5663183.5,7884.5,BROOKLYN,40.616505,-73.954644,314,BROOKLYN_314
2023,3495583,2709 Ocean Ave.,11229,1938,51,84.4,7046774.5,4015.5,BROOKLYN,40.595446,-73.950651,315,BROOKLYN_315
2023,3514413,225 East 73rd Street,10021,1932,71,67.7,5627873.2,,MANHATTAN,40.770137,-73.959385,108,MANHATTAN_108
2023,3502080,1479 Macombs Road,10452,1929,69,71,5786907.3,,BRONX,40.841849,-73.919061,204,BRONX_204
2023,3533514,1610 Avenue P,11229,1933,71,74.1,8891442.9,5212.9,BROOKLYN,40.61052,-73.95745,315,BROOKLYN_315
2023,3533518,2246 Ocean Avenue,11229,1931,86,69.5,4797617.4,4383.1,BROOKLYN,40.607112,-73.952879,315,BROOKLYN_315
2023,3533547,1560 Ocean Parkway,11230,1931,72,77,4649585.3,1083.9,BROOKLYN,40.610666,-73.967935,312,BROOKLYN_312
2023,3533555,1833-1845 Ocean Avenue,11230,1953,91,60.5,4580176.4,4314.1,BROOKLYN,40.617436,-73.95482,314,BROOKLYN_314
2023,3533574,280 Ocean Parkway,11218,1941,88,62,8198998.3,4830.1,BROOKLYN,40.642518,-73.973955,312,BROOKLYN_312
2023,3533578,2951 Ocean Avenue,11235,1957,93,59.6,5127133.9,1954.7,BROOKLYN,40.589341,-73.949493,315,BROOKLYN_315
2023,3533599,3845-3855 Shore Parkway,11235,1965,47,95.4,14609760.6,7913.6,BROOKLYN,40.586519,-73.933293,315,BROOKLYN_315
2023,3533610,3080-3090 Voorhies Avenue,11235,1966,43,96.8,15251131.7,8838.8,BROOKLYN,40.587971,-73.93327,315,BROOKLYN_315
2023,3533613,350 Ocean Parkway,11218,1962,81,69.3,5057938.2,,BROOKLYN,40.640341,-73.973545,312,BROOKLYN_312
2023,3533624,800 Cortelyou Road,11218,1960,78,71.4,5758366.1,3090.2,BROOKLYN,40.638804,-73.970598,312,BROOKLYN_312
2023,3533626,800 Ocean Parkway,11230,1958,92,53.8,5598885.4,6271.7,BROOKLYN,40.628821,-73.971356,314,BROOKLYN_314
2023,3533632,8023 19th Avenue,11214,1927,60,87.2,4967551.7,4191.1,BROOKLYN,40.609158,-73.99709,311,BROOKLYN_311
2023,3533638,706 Riverside Drive,10031,1913,90,67.4,5796955.8,334.2,MANHATTAN,40.828742,-73.950518,109,MANHATTAN_109
2023,3533648,820 Ocean Parkway,11230,1961,87,64.8,9330556.4,6490.2,BROOKLYN,40.628552,-73.971305,314,BROOKLYN_314
2023,3533653,855 East 7th Street,11230,1963,92,62,7640410.2,5508.5,BROOKLYN,40.630163,-73.970202,314,BROOKLYN_314
2023,3512717,600 West 161 Street,10032,1920,16,115.6,12136526.7,,MANHATTAN,40.836665,-73.943331,112,MANHATTAN_112
2023,3513057,559 West 164 Street,10032,1911,41,92.2,5591933.1,7179.7,MANHATTAN,40.83802,-73.940703,112,MANHATTAN_112
2023,3513177,90 Ellwood Street,10040,1925,17,122.1,6266907,,MANHATTAN,40.8615,-73.929247,112,MANHATTAN_112
2023,3513181,9-23 Thayer Street,10040,1920,50,86.5,7410403.4,7910.6,MANHATTAN,40.86175,-73.925967,112,MANHATTAN_112
2023,3513214,600 West 163 Street,10032,1950,4,169,12120935.6,6696.6,MANHATTAN,40.837886,-73.942361,112,MANHATTAN_112
2023,3513240,38-48 Sickles Street,10040,1920,35,107.6,6820505,2598.4,MANHATTAN,40.861397,-73.927826,112,MANHATTAN_112
2023,3513307,961 St Nicholas Avenue,10032,1910,8,129.4,6472829.8,7251.8,MANHATTAN,40.833206,-73.94062,112,MANHATTAN_112
2023,3521537,165 East 118th Street,10035,1900,13,90.4,5879831.6,2569.3,MANHATTAN,40.799563,-73.939762,111,MANHATTAN_111
2023,3523259,1205 Avenue R,11229,1936,69,71.6,4141904.2,2604.5,BROOKLYN,40.605501,-73.960526,315,BROOKLYN_315
2023,3523335,1773 East 12th Street,11229,1939,67,68.2,5211769.2,3802.3,BROOKLYN,40.606264,-73.960784,315,BROOKLYN_315
2023,3523378,2101 Bay Ridge Parkway,11204,1932,81,59,3485280.9,,BROOKLYN,40.60932,-73.989224,311,BROOKLYN_311
2023,3523402,2301 Kings Highway,11229,1936,74,69.2,7730382.8,5460,BROOKLYN,40.611706,-73.950657,314,BROOKLYN_314
2023,3523428,2775 East 16th Street,11219,1942,86,61.9,6411403.2,5454.6,BROOKLYN,40.58394,-73.952625,315,BROOKLYN_315
2023,3523440,45 Falmouth Street,11235,1939,82,53.4,3311426.7,1872.4,BROOKLYN,40.580852,-73.946893,315,BROOKLYN_315
2023,3523450,820 East 10th Street,11230,1938,80,63.1,4052925.9,2749.8,BROOKLYN,40.629031,-73.967011,314,BROOKLYN_314
2023,3523547,108-24 71st Avenue,11375,1940,76,65.3,4578900.5,,QUEENS,40.721766,-73.843364,406,QUEENS_406
2023,3523302,1570 East 14th Street,11230,1961,69,65.5,5778495.8,7345.1,BROOKLYN,40.611229,-73.959708,314,BROOKLYN_314
2023,3523375,1776 East 13th Street,11229,1937,70,69.4,5212784,4637.1,BROOKLYN,40.606346,-73.959729,315,BROOKLYN_315
2023,3523499,8201 4th Avenue,11209,1939,48,84.7,4940505.9,3165,BROOKLYN,40.625621,-74.027184,310,BROOKLYN_310
2023,3523529,960 East 12th Street,11230,1936,61,77.1,4159572.3,3377.4,BROOKLYN,40.625934,-73.964386,314,BROOKLYN_314
2023,3544764,660 East 242nd Street,10470,1933,62,81.7,4549325.8,3410.4,BRONX,40.905979,-73.850335,212,BRONX_212
2023,3960082,136-75 37TH AVENUE,11354,1987,39,85.2,7465672.5,4655.9,QUEENS,40.761981,-73.829332,407,QUEENS_407
2023,3538740,159 Eastern Parkway,11238,1927,82,73.2,4234030.7,,BROOKLYN,40.671992,-73.963669,308,BROOKLYN_308
